,structure,sequence,number_of_FLS,number_of_contact,number_of_HH_contact,contact_order,energy,hydrophobicity,designability,reversed_structure,number_of_FLS_in_reversed_structure
283,032303010101223,0010110010101111,0,8.0,6.0,0.390625,-6.0,9,601,033212121010301,1
284,032303010121103,0010110010111001,1,8.0,6.0,0.3125,-5.9,8,31,032212323030103,1
285,032303010101223,0010110011000001,0,8.0,4.0,0.390625,-4.0,6,601,033212121010301,1
286,032303010101223,0010110011100001,0,8.0,5.0,0.390625,-5.0,7,601,033212121010301,1
287,032303010101223,0010110011100011,0,8.0,5.0,0.390625,-5.0,8,601,033212121010301,1
288,032303010101223,0010110011100101,0,8.0,6.0,0.390625,-6.0,8,601,033212121010301,1
289,032303010101223,0010110011100111,0,8.0,6.0,0.390625,-6.0,9,601,033212121010301,1
290,032303010101223,0010110011101101,0,8.0,6.0,0.390625,-6.0,9,601,033212121010301,1
291,032303010101223,0010110011101111,0,8.0,6.0,0.390625,-6.0,10,601,033212121010301,1
292,032323001010121,0010110101010010,1,7.0,5.0,0.38392857142857145,-4.9,7,55,030101011232321,1
293,032323001010121,0010110101010110,1,7.0,5.0,0.38392857142857145,-4.9,8,55,030101011232321,1
294,032303001211030,0010110101110010,2,8.0,6.0,0.328125,-5.8,8,11,030112100303230,2
295,032303001210121,0010110101111010,1,8.0,6.0,0.328125,-5.9,9,152,030103011212321,1
296,032303010101223,0010110110000001,0,8.0,4.0,0.390625,-4.0,6,601,033212121010301,1
297,032303010101223,0010110110100001,0,8.0,5.0,0.390625,-5.0,7,601,033212121010301,1
298,032303010101223,0010110110100101,0,8.0,6.0,0.390625,-6.0,8,601,033212121010301,1
299,032303010101223,0010110111000001,0,8.0,4.0,0.390625,-4.0,7,601,033212121010301,1
300,032303010101223,0010110111100001,0,8.0,5.0,0.390625,-5.0,8,601,033212121010301,1
301,032303010101223,0010110111100101,0,8.0,6.0,0.390625,-6.0,9,601,033212121010301,1
302,032303010101223,0010111010000001,0,8.0,4.0,0.390625,-4.0,6,601,033212121010301,1
303,032303010101223,0010111010000011,0,8.0,4.0,0.390625,-4.0,7,601,033212121010301,1
304,032303010012123,0010111010001001,1,8.0,5.0,0.375,-4.9,7,105,032321121010301,1
305,032303010012123,0010111010001011,1,8.0,5.0,0.375,-4.9,8,105,032321121010301,1
306,032303010101223,0010111010100001,0,8.0,5.0,0.390625,-5.0,7,601,033212121010301,1
307,032303010101223,0010111010100011,0,8.0,5.0,0.390625,-5.0,8,601,033212121010301,1
308,032303010101223,0010111010100101,0,8.0,6.0,0.390625,-6.0,8,601,033212121010301,1
309,032303010101223,0010111010100111,0,8.0,6.0,0.390625,-6.0,9,601,033212121010301,1
310,032303010101223,0010111010101001,0,8.0,5.0,0.390625,-5.0,8,601,033212121010301,1
311,032303010101223,0010111010101011,0,8.0,5.0,0.390625,-5.0,9,601,033212121010301,1
312,032303010101223,0010111010101101,0,8.0,6.0,0.390625,-6.0,9,601,033212121010301,1
313,032303010101223,0010111010101111,0,8.0,6.0,0.390625,-6.0,10,601,033212121010301,1
314,032303010121103,0010111010111001,1,8.0,6.0,0.3125,-5.9,9,31,032212323030103,1
315,032303010101223,0010111011100001,0,8.0,5.0,0.390625,-5.0,8,601,033212121010301,1
316,032303010101223,0010111011100011,0,8.0,5.0,0.390625,-5.0,9,601,033212121010301,1
317,032303010101223,0010111011100101,0,8.0,6.0,0.390625,-6.0,9,601,033212121010301,1
318,032303010101223,0010111011100111,0,8.0,6.0,0.390625,-6.0,10,601,033212121010301,1
319,032303010101223,0010111110100001,0,8.0,5.0,0.390625,-5.0,8,601,033212121010301,1
320,032303010101223,0010111110100101,0,8.0,6.0,0.390625,-6.0,9,601,033212121010301,1
321,030101030323222,0011000000000011,0,5.0,2.0,0.4125,-2.0,4,1,000303232121232,1
322,030103032321221,0011000000000101,0,8.0,2.0,0.46875,-2.0,4,266,033032321210121,1
323,030103032321221,0011000000001101,0,8.0,3.0,0.46875,-3.0,5,266,033032321210121,1
324,030103032321221,0011000000001111,0,8.0,3.0,0.46875,-3.0,6,266,033032321210121,1
325,030103032321221,0011000000010101,0,8.0,2.0,0.46875,-2.0,5,266,033032321210121,1
326,030103032321221,0011000000011101,0,8.0,3.0,0.46875,-3.0,6,266,033032321210121,1
327,030103032332112,0011000001000011,1,7.0,3.0,0.36607142857142855,-2.9,5,79,033011012123212,2
328,030103032321221,0011000001000101,0,8.0,2.0,0.46875,-2.0,5,266,033032321210121,1
329,030103032332112,0011000001000111,1,7.0,3.0,0.36607142857142855,-2.9,6,79,033011012123212,2
330,030323001012121,0011000001001010,1,7.0,3.0,0.41964285714285715,-2.9,5,131,030301011232121,1
331,030103032321221,0011000001001101,0,8.0,4.0,0.46875,-4.0,6,266,033032321210121,1
332,030103032321221,0011000001001111,0,8.0,4.0,0.46875,-4.0,7,266,033032321210121,1
333,030103032321221,0011000001010101,0,8.0,2.0,0.46875,-2.0,6,266,033032321210121,1
334,030103032321221,0011000001011101,0,8.0,4.0,0.46875,-4.0,7,266,033032321210121,1
335,030323001012121,0011000001101010,1,7.0,3.0,0.41964285714285715,-2.9,6,131,030301011232121,1
336,030103032321221,0011000001101101,0,8.0,4.0,0.46875,-4.0,7,266,033032321210121,1
337,030103032321221,0011000001101111,0,8.0,4.0,0.46875,-4.0,8,266,033032321210121,1
338,030103032321221,0011000001111101,0,8.0,4.0,0.46875,-4.0,8,266,033032321210121,1
339,030103323232110,0011000010000001,1,7.0,3.0,0.3482142857142857,-2.9,4,59,033212121103010,2
340,030103323232110,0011000010000011,1,7.0,3.0,0.3482142857142857,-2.9,5,59,033212121103010,2
341,030103323321121,0011000010000101,2,8.0,4.0,0.453125,-3.8,5,17,030032232210121,3
342,030103323321210,0011000010001001,1,7.0,4.0,0.33035714285714285,-3.9,5,9,032321121103010,2
343,030103323321210,0011000010001011,1,7.0,4.0,0.33035714285714285,-3.9,6,9,032321121103010,2
344,030103323212210,0011000010010001,2,8.0,4.0,0.421875,-3.8,5,26,032232121103010,2
345,030110330323212,0011000010010010,2,7.0,4.0,0.36607142857142855,-3.8,5,17,030101211233212,2
346,030110330323212,0011000010010011,2,7.0,5.0,0.36607142857142855,-4.8,6,17,030101211233212,2
347,030103323212210,0011000010011001,2,8.0,5.0,0.421875,-4.8,6,26,032232121103010,2
348,030110330323212,0011000010011010,2,7.0,4.0,0.36607142857142855,-3.8,6,17,030101211233212,2
349,030103323212123,0011000010011101,1,8.0,5.0,0.390625,-4.9,7,13,032323030012101,1
350,030103323212123,0011000010011111,1,8.0,5.0,0.390625,-4.9,8,13,032323030012101,1
351,030103323232110,0011000010100001,1,7.0,4.0,0.3482142857142857,-3.9,5,59,033212121103010,2
352,030103323232110,0011000010100011,1,7.0,4.0,0.3482142857142857,-3.9,6,59,033212121103010,2
353,030100323232210,0011000010101001,2,7.0,5.0,0.3482142857142857,-4.8,6,8,032212121003010,2
354,030100323232210,0011000010101011,2,7.0,5.0,0.3482142857142857,-4.8,7,8,032212121003010,2
355,030103323232110,0011000011000001,1,7.0,3.0,0.3482142857142857,-2.9,5,59,033212121103010,2
356,030103323321121,0011000011000101,2,8.0,4.0,0.453125,-3.8,6,17,030032232210121,3
357,030100323032212,0011000011001010,2,8.0,4.0,0.359375,-3.8,6,10,030012101223212,2
358,030103323212210,0011000011010001,2,8.0,4.0,0.421875,-3.8,6,26,032232121103010,2
359,030110330323212,0011000011010011,2,7.0,5.0,0.36607142857142855,-4.8,7,17,030101211233212,2
360,030103323212123,0011000011011101,1,8.0,5.0,0.390625,-4.9,8,13,032323030012101,1
361,030103323212123,0011000011011111,1,8.0,5.0,0.390625,-4.9,9,13,032323030012101,1
362,030103323232110,0011000011100001,1,7.0,4.0,0.3482142857142857,-3.9,6,59,033212121103010,2
363,030103323232110,0011000011100011,1,7.0,4.0,0.3482142857142857,-3.9,7,59,033212121103010,2
364,030103032321221,0011000100000101,0,8.0,2.0,0.46875,-2.0,5,266,033032321210121,1
365,030103333221103,0011000100000110,3,8.0,3.0,0.390625,-2.7,5,8,032211000032303,3
366,030103303321212,0011000100001010,2,7.0,3.0,0.4017857142857143,-2.8,5,22,030301121123212,1
367,030103032321221,0011000100010101,0,8.0,2.0,0.46875,-2.0,6,266,033032321210121,1
368,030103303232112,0011000100100010,1,7.0,3.0,0.38392857142857145,-2.9,5,27,033010121123212,2
369,030103303232112,0011000100100011,1,7.0,4.0,0.38392857142857145,-3.9,6,27,033010121123212,2
370,030103303232112,0011000100100110,1,7.0,4.0,0.38392857142857145,-3.9,6,27,033010121123212,2
371,030103303232112,0011000100100111,1,7.0,5.0,0.38392857142857145,-4.9,7,27,033010121123212,2
372,030110303232321,0011000100101001,1,7.0,5.0,0.36607142857142855,-4.9,6,57,032323212100121,1
373,030110303232321,0011000100101011,1,7.0,5.0,0.36607142857142855,-4.9,7,57,032323212100121,1
374,030110303232321,0011000100111001,1,7.0,5.0,0.36607142857142855,-4.9,7,57,032323212100121,1
375,030103032321221,0011000101000101,0,8.0,2.0,0.46875,-2.0,6,266,033032321210121,1
376,030103303321212,0011000101001010,2,7.0,4.0,0.4017857142857143,-3.8,6,22,030301121123212,1
377,030103303321212,0011000101001011,2,7.0,5.0,0.4017857142857143,-4.8,7,22,030301121123212,1
378,030103032321221,0011000101001101,0,8.0,4.0,0.46875,-4.0,7,266,033032321210121,1
379,030103303321212,0011000101001110,2,7.0,4.0,0.4017857142857143,-3.8,7,22,030301121123212,1
380,030103303321212,0011000101001111,2,7.0,5.0,0.4017857142857143,-4.8,8,22,030301121123212,1
381,032330101100323,0011000101010010,3,8.0,4.0,0.328125,-3.7,6,4,030112212100301,3
382,030103032321221,0011000101010101,0,8.0,2.0,0.46875,-2.0,7,266,033032321210121,1
383,032330101100323,0011000101010110,3,8.0,4.0,0.328125,-3.7,7,4,030112212100301,3
384,030103303321212,0011000101011011,2,7.0,5.0,0.4017857142857143,-4.8,8,22,030301121123212,1
385,030103032321221,0011000101011101,0,8.0,4.0,0.46875,-4.0,8,266,033032321210121,1
386,030103303232112,0011000101100010,1,7.0,3.0,0.38392857142857145,-2.9,6,27,033010121123212,2
387,030103303232112,0011000101100011,1,7.0,4.0,0.38392857142857145,-3.9,7,27,033010121123212,2
388,030103303232112,0011000101100110,1,7.0,4.0,0.38392857142857145,-3.9,7,27,033010121123212,2
389,030103303232112,0011000101100111,1,7.0,5.0,0.38392857142857145,-4.9,8,27,033010121123212,2
390,030110303232321,0011000101101001,1,7.0,5.0,0.36607142857142855,-4.9,7,57,032323212100121,1
391,030110303232321,0011000101101011,1,7.0,5.0,0.36607142857142855,-4.9,8,57,032323212100121,1
392,030103333321112,0011000110000110,1,7.0,3.0,0.4017857142857143,-2.9,6,15,033301111123212,2
393,030103333321112,0011000110000111,1,7.0,4.0,0.4017857142857143,-3.9,7,15,033301111123212,2
394,030103333321112,0011000110001110,1,7.0,3.0,0.4017857142857143,-2.9,7,15,033301111123212,2
395,030103333221012,0011000110001111,2,8.0,5.0,0.375,-4.8,8,10,032300111123212,2
396,030103323212123,0011000110011101,1,8.0,5.0,0.390625,-4.9,8,13,032323030012101,1
397,030103323232110,0011000110100001,1,7.0,4.0,0.3482142857142857,-3.9,6,59,033212121103010,2
398,030110303232321,0011000110101001,1,7.0,5.0,0.36607142857142855,-4.9,7,57,032323212100121,1
399,030110303232321,0011000110101011,1,7.0,5.0,0.36607142857142855,-4.9,8,57,032323212100121,1
400,030103333221012,0011000110101111,2,8.0,6.0,0.375,-5.8,9,10,032300111123212,2
401,030110303232321,0011000110111001,1,7.0,5.0,0.36607142857142855,-4.9,8,57,032323212100121,1
402,030103333321112,0011000111000111,1,7.0,4.0,0.4017857142857143,-3.9,8,15,033301111123212,2
403,030103333321112,0011000111001111,1,7.0,5.0,0.4017857142857143,-4.9,9,15,033301111123212,2
404,030103323212123,0011000111011101,1,8.0,5.0,0.390625,-4.9,9,13,032323030012101,1
405,030103033212321,0011001000001001,1,8.0,4.0,0.328125,-3.9,5,82,032303221210121,1
406,030103032321221,0011001000001101,0,8.0,4.0,0.46875,-4.0,6,266,033032321210121,1
407,030103032321221,0011001000001111,0,8.0,4.0,0.46875,-4.0,7,266,033032321210121,1
408,030103003223212,0011001000010010,2,7.0,4.0,0.36607142857142855,-3.8,5,15,030100122123212,2
409,030103003223212,0011001000010011,2,7.0,5.0,0.36607142857142855,-4.8,6,15,030100122123212,2
410,030103033212321,0011001000011001,1,8.0,5.0,0.328125,-4.9,6,82,032303221210121,1
411,030103033212321,0011001000011011,1,8.0,5.0,0.328125,-4.9,7,82,032303221210121,1
412,030103032232121,0011001000100101,1,8.0,5.0,0.453125,-4.9,6,36,030323321210121,1
413,030103032232210,0011001000101001,2,7.0,5.0,0.33035714285714285,-4.8,6,7,032212210103010,1
414,030103032232121,0011001000110101,1,8.0,5.0,0.453125,-4.9,7,36,030323321210121,1
415,030103033222100,0011001000110111,2,8.0,6.0,0.40625,-5.8,8,15,003222110103010,3
416,030103033212321,0011001000111101,1,8.0,6.0,0.328125,-5.9,8,82,032303221210121,1
417,030103033212321,0011001000111111,1,8.0,6.0,0.328125,-5.9,9,82,032303221210121,1
418,030103032332112,0011001001000010,1,7.0,4.0,0.36607142857142855,-3.9,5,79,033011012123212,2
419,030103032332112,0011001001000011,1,7.0,5.0,0.36607142857142855,-4.9,6,79,033011012123212,2
420,030103032321221,0011001001000101,0,8.0,4.0,0.46875,-4.0,6,266,033032321210121,1
421,030103032332112,0011001001000110,1,7.0,4.0,0.36607142857142855,-3.9,6,79,033011012123212,2
422,030103032332112,0011001001000111,1,7.0,5.0,0.36607142857142855,-4.9,7,79,033011012123212,2
423,030103032321221,0011001001001001,0,8.0,5.0,0.46875,-5.0,6,266,033032321210121,1
424,030103032321221,0011001001001011,0,8.0,5.0,0.46875,-5.0,7,266,033032321210121,1
425,030103032321221,0011001001001101,0,8.0,6.0,0.46875,-6.0,7,266,033032321210121,1
426,030103032321221,0011001001001111,0,8.0,6.0,0.46875,-6.0,8,266,033032321210121,1
427,032230301010121,0011001001010010,1,7.0,5.0,0.36607142857142855,-4.9,6,50,030101012123321,1
428,030103032321221,0011001001010101,0,8.0,4.0,0.46875,-4.0,7,266,033032321210121,1
429,032230301010121,0011001001010110,1,7.0,5.0,0.36607142857142855,-4.9,7,50,030101012123321,1
430,030103032321221,0011001001011001,0,8.0,5.0,0.46875,-5.0,7,266,033032321210121,1
431,030103032321221,0011001001011101,0,8.0,6.0,0.46875,-6.0,8,266,033032321210121,1
432,030103032232210,0011001001101001,2,7.0,6.0,0.33035714285714285,-5.8,7,7,032212210103010,1
433,030103032232210,0011001001101011,2,7.0,6.0,0.33035714285714285,-5.8,8,7,032212210103010,1
434,030103032321221,0011001001101101,0,8.0,6.0,0.46875,-6.0,8,266,033032321210121,1
435,030103032321221,0011001001101111,0,8.0,6.0,0.46875,-6.0,9,266,033032321210121,1
436,030103032222210,0011001001111001,1,8.0,6.0,0.4375,-5.9,8,17,032222210103010,1
437,030103032321221,0011001001111101,0,8.0,6.0,0.46875,-6.0,9,266,033032321210121,1
438,030103030322122,0011001010000111,1,7.0,5.0,0.4017857142857143,-4.9,7,3,003001212123212,2
439,030103323321210,0011001010001001,1,7.0,5.0,0.33035714285714285,-4.9,6,9,032321121103010,2
440,030103033212321,0011001010011001,1,8.0,6.0,0.328125,-5.9,7,82,032303221210121,1
441,030103323232110,0011001010100001,1,7.0,5.0,0.3482142857142857,-4.9,6,59,033212121103010,2
442,030103323232110,0011001010100101,1,7.0,6.0,0.3482142857142857,-5.9,7,59,033212121103010,2
443,030103323232110,0011001010101001,1,7.0,5.0,0.3482142857142857,-4.9,7,59,033212121103010,2
444,030103323232110,0011001010101101,1,7.0,6.0,0.3482142857142857,-5.9,8,59,033212121103010,2
445,030103033222100,0011001010110111,2,8.0,7.0,0.40625,-6.8,9,15,003222110103010,3
446,030103033212321,0011001010111001,1,8.0,6.0,0.328125,-5.9,8,82,032303221210121,1
447,030103033212321,0011001010111101,1,8.0,7.0,0.328125,-6.9,9,82,032303221210121,1
448,030103033212321,0011001010111111,1,8.0,7.0,0.328125,-6.9,10,82,032303221210121,1
449,030103032332112,0011001011000010,1,7.0,4.0,0.36607142857142855,-3.9,6,79,033011012123212,2
450,030103032332112,0011001011000011,1,7.0,5.0,0.36607142857142855,-4.9,7,79,033011012123212,2
451,030103032321221,0011001011001101,0,8.0,6.0,0.46875,-6.0,8,266,033032321210121,1
452,030103032321221,0011001011001111,0,8.0,6.0,0.46875,-6.0,9,266,033032321210121,1
453,030103033212321,0011001011011001,1,8.0,6.0,0.328125,-5.9,8,82,032303221210121,1
454,030103032321221,0011001011011101,0,8.0,6.0,0.46875,-6.0,9,266,033032321210121,1
455,030103032321221,0011001011101101,0,8.0,6.0,0.46875,-6.0,9,266,033032321210121,1
456,030103032321221,0011001011101111,0,8.0,6.0,0.46875,-6.0,10,266,033032321210121,1
457,030103333221103,0011001100000110,3,8.0,4.0,0.390625,-3.7,6,8,032211000032303,3
458,030103303321212,0011001100001010,2,7.0,4.0,0.4017857142857143,-3.8,6,22,030301121123212,1
459,030103033212321,0011001100011001,1,8.0,5.0,0.328125,-4.9,7,82,032303221210121,1
460,030103033212321,0011001100011011,1,8.0,5.0,0.328125,-4.9,8,82,032303221210121,1
461,030103303232112,0011001100100010,1,7.0,4.0,0.38392857142857145,-3.9,6,27,033010121123212,2
462,030103332123211,0011001100110001,1,9.0,5.0,0.4097222222222222,-4.9,7,42,003230322210121,2
463,030103332123211,0011001100110011,1,9.0,6.0,0.4097222222222222,-5.9,8,42,003230322210121,2
464,030103332123211,0011001100111011,1,9.0,6.0,0.4097222222222222,-5.9,9,42,003230322210121,2
465,030103032332112,0011001101000010,1,7.0,4.0,0.36607142857142855,-3.9,6,79,033011012123212,2
466,030103032332112,0011001101000011,1,7.0,5.0,0.36607142857142855,-4.9,7,79,033011012123212,2
467,030103032321221,0011001101000101,0,8.0,4.0,0.46875,-4.0,7,266,033032321210121,1
468,030103032332112,0011001101000110,1,7.0,4.0,0.36607142857142855,-3.9,7,79,033011012123212,2
469,030103032332112,0011001101000111,1,7.0,5.0,0.36607142857142855,-4.9,8,79,033011012123212,2
470,030103032321221,0011001101001001,0,8.0,5.0,0.46875,-5.0,7,266,033032321210121,1
471,030103303321212,0011001101001010,2,7.0,5.0,0.4017857142857143,-4.8,7,22,030301121123212,1
472,030103032321221,0011001101001101,0,8.0,6.0,0.46875,-6.0,8,266,033032321210121,1
473,030103032321221,0011001101001111,0,8.0,6.0,0.46875,-6.0,9,266,033032321210121,1
474,032230301010121,0011001101010010,1,7.0,5.0,0.36607142857142855,-4.9,7,50,030101012123321,1
475,030103032321221,0011001101010101,0,8.0,4.0,0.46875,-4.0,8,266,033032321210121,1
476,032230301010121,0011001101010110,1,7.0,5.0,0.36607142857142855,-4.9,8,50,030101012123321,1
477,030103032321221,0011001101011001,0,8.0,5.0,0.46875,-5.0,8,266,033032321210121,1
478,030103032321221,0011001101011101,0,8.0,6.0,0.46875,-6.0,9,266,033032321210121,1
479,030103032321221,0011001101101101,0,8.0,6.0,0.46875,-6.0,9,266,033032321210121,1
480,030103032321221,0011001101101111,0,8.0,6.0,0.46875,-6.0,10,266,033032321210121,1
481,030103332122303,0011001101110010,2,7.0,6.0,0.29464285714285715,-5.8,8,3,030112100032303,2
482,030103332123211,0011001101111011,1,9.0,7.0,0.4097222222222222,-6.9,10,42,003230322210121,2
483,030103032321221,0011001101111101,0,8.0,6.0,0.46875,-6.0,10,266,033032321210121,1
484,030103332123211,0011001101111111,1,9.0,7.0,0.4097222222222222,-6.9,11,42,003230322210121,2
485,030103333221012,0011001110001111,2,8.0,6.0,0.375,-5.8,9,10,032300111123212,2
486,030103033212321,0011001110011001,1,8.0,6.0,0.328125,-5.9,8,82,032303221210121,1
487,030103323232110,0011001110100001,1,7.0,5.0,0.3482142857142857,-4.9,7,59,033212121103010,2
488,030103323232110,0011001110100101,1,7.0,6.0,0.3482142857142857,-5.9,8,59,033212121103010,2
489,030103323232110,0011001110101101,1,7.0,6.0,0.3482142857142857,-5.9,9,59,033212121103010,2
490,030103333221012,0011001110101111,2,8.0,7.0,0.375,-6.8,10,10,032300111123212,2
491,030103033222100,0011001110110111,2,8.0,7.0,0.40625,-6.8,10,15,003222110103010,3
492,030103033212321,0011001110111001,1,8.0,6.0,0.328125,-5.9,9,82,032303221210121,1
493,030103033212321,0011001110111101,1,8.0,7.0,0.328125,-6.9,10,82,032303221210121,1
494,030103033212321,0011001110111111,1,8.0,7.0,0.328125,-6.9,11,82,032303221210121,1
495,030103032332112,0011001111000010,1,7.0,4.0,0.36607142857142855,-3.9,7,79,033011012123212,2
496,030103032332112,0011001111000011,1,7.0,5.0,0.36607142857142855,-4.9,8,79,033011012123212,2
497,030103032321221,0011001111001101,0,8.0,6.0,0.46875,-6.0,9,266,033032321210121,1
498,030103032321221,0011001111001111,0,8.0,6.0,0.46875,-6.0,10,266,033032321210121,1
499,030103322303010,0011001111010010,2,7.0,6.0,0.2767857142857143,-5.8,8,4,030101221103010,2
500,030103033212321,0011001111011001,1,8.0,6.0,0.328125,-5.9,9,82,032303221210121,1
501,030103322303010,0011001111011010,2,7.0,6.0,0.2767857142857143,-5.8,9,4,030101221103010,2
502,030103322300011,0011001111011011,3,8.0,7.0,0.328125,-6.7,10,1,003332112230323,4
503,030103032321221,0011001111011101,0,8.0,6.0,0.46875,-6.0,10,266,033032321210121,1
504,030103323032211,0011001111100011,2,8.0,6.0,0.328125,-5.8,9,6,003321232210121,3
505,030103323032211,0011001111101011,2,8.0,7.0,0.328125,-6.8,10,6,003321232210121,3
506,030103032321221,0011001111101101,0,8.0,6.0,0.46875,-6.0,10,266,033032321210121,1
507,030103332123211,0011001111111011,1,9.0,7.0,0.4097222222222222,-6.9,11,42,003230322210121,2
508,030101033233212,0011010000100011,1,7.0,4.0,0.4017857142857143,-3.9,6,15,030110112323212,2
509,032303010101223,0011010000100101,0,8.0,4.0,0.390625,-4.0,6,601,033212121010301,1
510,030101033232321,0011010000101001,1,7.0,5.0,0.38392857142857145,-4.9,6,31,032323221010121,1
511,032303001210121,0011010000110010,1,8.0,4.0,0.328125,-3.9,6,152,030103011212321,1
512,032303001210121,0011010000110110,1,8.0,4.0,0.328125,-3.9,7,152,030103011212321,1
513,030101033232321,0011010000111001,1,7.0,5.0,0.38392857142857145,-4.9,7,31,032323221010121,1
514,030103032321221,0011010001001101,0,8.0,4.0,0.46875,-4.0,7,266,033032321210121,1
515,030103032321221,0011010001011101,0,8.0,4.0,0.46875,-4.0,8,266,033032321210121,1
516,032303010101223,0011010001100101,0,8.0,4.0,0.390625,-4.0,7,601,033212121010301,1
