,structure,sequence,number_of_FLS,number_of_contact,number_of_HH_contact,contact_order,energy,hydrophobicity,designability,reversed_structure,number_of_FLS_in_reversed_structure
5252,030103032321221,1011101101001101,0,8.0,7.0,0.46875,-7.0,10,415,033032321210121,1
5253,030103032321221,1011101101001111,0,8.0,7.0,0.46875,-7.0,11,415,033032321210121,1
5254,032321210101030,1011101101010010,0,7.0,6.0,0.4017857142857143,-6.0,9,855,030101012123230,0
5255,032321210101030,1011101101010110,0,7.0,6.0,0.4017857142857143,-6.0,10,855,030101012123230,0
5256,032321210101030,1011101101011010,0,7.0,6.0,0.4017857142857143,-6.0,10,855,030101012123230,0
5257,030103032321221,1011101101011101,0,8.0,7.0,0.46875,-7.0,11,415,033032321210121,1
5258,032321210121003,1011101101100001,0,8.0,6.0,0.34375,-6.0,9,287,033212321210103,1
5259,032321210121003,1011101101100101,0,8.0,7.0,0.34375,-7.0,10,287,033212321210103,1
5260,032321210101030,1011101101110010,0,7.0,6.0,0.4017857142857143,-6.0,10,855,030101012123230,0
5261,032321212101033,1011101110000001,0,7.0,5.0,0.38392857142857145,-5.0,8,362,003232121210103,1
5262,032321212101033,1011101110010001,0,7.0,6.0,0.38392857142857145,-6.0,9,362,003232121210103,1
5263,032321111232303,1011101110010010,1,7.0,6.0,0.3125,-5.0,9,23,030101222210103,1
5264,032321212101033,1011101110010011,0,7.0,7.0,0.38392857142857145,-7.0,10,362,003232121210103,1
5265,032321212101033,1011101110010111,0,7.0,7.0,0.38392857142857145,-7.0,11,362,003232121210103,1
5266,032321111232303,1011101110011010,1,7.0,6.0,0.3125,-5.0,10,23,030101222210103,1
5267,032321212101033,1011101110011011,0,7.0,7.0,0.38392857142857145,-7.0,11,362,003232121210103,1
5268,032321212101033,1011101110011111,0,7.0,7.0,0.38392857142857145,-7.0,12,362,003232121210103,1
5269,032321232121000,1011101110100011,0,8.0,6.0,0.359375,-6.0,10,184,000323212321210,1
5270,032321232110103,1011101110101001,1,8.0,7.0,0.34375,-6.0,10,77,032322101210103,1
5271,032321212101033,1011101110110001,0,7.0,6.0,0.38392857142857145,-6.0,10,362,003232121210103,1
5272,032321212101033,1011101110110011,0,7.0,7.0,0.38392857142857145,-7.0,11,362,003232121210103,1
5273,032321212101033,1011101110111011,0,7.0,7.0,0.38392857142857145,-7.0,12,362,003232121210103,1
5274,032323032300111,1011101111000111,1,8.0,7.0,0.375,-6.0,11,1,000332123212123,2
5275,030103032321221,1011101111001101,0,8.0,7.0,0.46875,-7.0,11,415,033032321210121,1
5276,030103032321221,1011101111001111,0,8.0,7.0,0.46875,-7.0,12,415,033032321210121,1
5277,030103032321221,1011101111011101,0,8.0,7.0,0.46875,-7.0,12,415,033032321210121,1
5278,032303232121011,1011110000000111,0,8.0,5.0,0.390625,-5.0,8,117,003010121232123,1
5279,032303232111110,1011110000010001,0,8.0,4.0,0.4375,-4.0,7,137,033333212101210,1
5280,032303232111110,1011110000010101,0,8.0,5.0,0.4375,-5.0,8,137,033333212101210,1
5281,032303232111110,1011110000011101,0,8.0,6.0,0.4375,-6.0,9,137,033333212101210,1
5282,032303232111110,1011110000011111,0,8.0,6.0,0.4375,-6.0,10,137,033333212101210,1
5283,032303010101223,1011110000100001,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
5284,032303232121011,1011110000100111,0,8.0,6.0,0.390625,-6.0,9,117,003010121232123,1
5285,032303232121103,1011110000101011,1,8.0,6.0,0.328125,-5.0,9,12,032212101030103,1
5286,032303232121011,1011110000110111,0,8.0,6.0,0.390625,-6.0,10,117,003010121232123,1
5287,032303232121011,1011110001000111,0,8.0,5.0,0.390625,-5.0,9,117,003010121232123,1
5288,032303221210110,1011110001001101,1,8.0,7.0,0.421875,-6.0,9,12,033032322101210,2
5289,032303221210110,1011110001001111,1,8.0,7.0,0.421875,-6.0,10,12,033032322101210,2
5290,032303321212101,1011110001010010,1,8.0,6.0,0.390625,-5.0,8,20,030101012232123,1
5291,032303321212101,1011110001010011,1,8.0,7.0,0.390625,-6.0,9,20,030101012232123,1
5292,032303321212101,1011110001010110,1,8.0,6.0,0.390625,-5.0,9,20,030101012232123,1
5293,032303321212101,1011110001010111,1,8.0,7.0,0.390625,-6.0,10,20,030101012232123,1
5294,032303321212101,1011110001011011,1,8.0,7.0,0.390625,-6.0,10,20,030101012232123,1
5295,032303232121011,1011110001100111,0,8.0,6.0,0.390625,-6.0,10,117,003010121232123,1
5296,032303221210110,1011110001101101,1,8.0,7.0,0.421875,-6.0,10,12,033032322101210,2
5297,032303321212101,1011110001110010,1,8.0,6.0,0.390625,-5.0,9,20,030101012232123,1
5298,032303321212101,1011110001110011,1,8.0,7.0,0.390625,-6.0,10,20,030101012232123,1
5299,032303010101223,1011110010000001,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
5300,032303010101223,1011110010000011,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
5301,032321232300001,1011110010001101,0,8.0,6.0,0.40625,-6.0,9,46,033332121012123,1
5302,032300323212111,1011110010010111,1,8.0,8.0,0.421875,-7.0,10,6,000303232112321,2
5303,032321232300001,1011110010011101,0,8.0,7.0,0.40625,-7.0,10,46,033332121012123,1
5304,032303010101223,1011110010100001,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
5305,032303010101223,1011110010100011,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
5306,032303010101223,1011110010100101,0,8.0,7.0,0.390625,-7.0,9,992,033212121010301,1
5307,032303010101223,1011110010100111,0,8.0,7.0,0.390625,-7.0,10,992,033212121010301,1
5308,032303010101223,1011110010101001,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
5309,032303010101223,1011110010101011,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
5310,032303010101223,1011110010101101,0,8.0,7.0,0.390625,-7.0,10,992,033212121010301,1
5311,032303010101223,1011110011000001,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
5312,032300323212111,1011110011010111,1,8.0,8.0,0.421875,-7.0,11,6,000303232112321,2
5313,032321232300001,1011110011011101,0,8.0,7.0,0.40625,-7.0,11,46,033332121012123,1
5314,032303010101223,1011110011100001,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
5315,032303010101223,1011110011100011,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
5316,032303010101223,1011110011100101,0,8.0,7.0,0.390625,-7.0,10,992,033212121010301,1
5317,032303010101223,1011110011100111,0,8.0,7.0,0.390625,-7.0,11,992,033212121010301,1
5318,032303010101223,1011110011101101,0,8.0,7.0,0.390625,-7.0,11,992,033212121010301,1
5319,032323211012100,1011110011111011,1,8.0,8.0,0.390625,-7.0,12,28,003230332121210,2
5320,032303232121011,1011110100000111,0,8.0,6.0,0.390625,-6.0,9,117,003010121232123,1
5321,032303232111110,1011110100001101,0,8.0,6.0,0.4375,-6.0,9,137,033333212101210,1
5322,032303232111110,1011110100010001,0,8.0,5.0,0.4375,-5.0,8,137,033333212101210,1
5323,032303232112101,1011110100010010,1,8.0,6.0,0.375,-5.0,8,17,030100121232123,1
5324,032303232112101,1011110100010011,1,8.0,7.0,0.375,-6.0,9,17,030100121232123,1
5325,032303232111110,1011110100010101,0,8.0,6.0,0.4375,-6.0,9,137,033333212101210,1
5326,032303232111110,1011110100011101,0,8.0,7.0,0.4375,-7.0,10,137,033333212101210,1
5327,032303232111110,1011110100011111,0,8.0,7.0,0.4375,-7.0,11,137,033333212101210,1
5328,032303232121011,1011110100100101,0,8.0,7.0,0.390625,-7.0,9,117,003010121232123,1
5329,032303232121011,1011110100100111,0,8.0,8.0,0.390625,-8.0,10,117,003010121232123,1
5330,032303232121103,1011110100101011,1,8.0,8.0,0.328125,-7.0,10,12,032212101030103,1
5331,032303232111110,1011110100110001,0,8.0,6.0,0.4375,-6.0,9,137,033333212101210,1
5332,032303232112101,1011110100110010,1,8.0,7.0,0.375,-6.0,9,17,030100121232123,1
5333,032303232112101,1011110100110011,1,8.0,8.0,0.375,-7.0,10,17,030100121232123,1
5334,032303232121011,1011110100110111,0,8.0,8.0,0.390625,-8.0,11,117,003010121232123,1
5335,032303232111110,1011110100111101,0,8.0,8.0,0.4375,-8.0,11,137,033333212101210,1
5336,032303232121011,1011110101000111,0,8.0,6.0,0.390625,-6.0,10,117,003010121232123,1
5337,032303221210110,1011110101001101,1,8.0,8.0,0.421875,-7.0,10,12,033032322101210,2
5338,032303232121011,1011110101100101,0,8.0,7.0,0.390625,-7.0,10,117,003010121232123,1
5339,032303232121011,1011110101100111,0,8.0,8.0,0.390625,-8.0,11,117,003010121232123,1
5340,032303232121103,1011110101101011,1,8.0,8.0,0.328125,-7.0,11,12,032212101030103,1
5341,032303232111110,1011110101110001,0,8.0,6.0,0.4375,-6.0,10,137,033333212101210,1
5342,032303232112101,1011110101110010,1,8.0,7.0,0.375,-6.0,10,17,030100121232123,1
5343,032303232112101,1011110101110011,1,8.0,8.0,0.375,-7.0,11,17,030100121232123,1
5344,032303232121011,1011110101110111,0,8.0,8.0,0.390625,-8.0,12,117,003010121232123,1
5345,032303232111110,1011110101111101,0,8.0,8.0,0.4375,-8.0,12,137,033333212101210,1
5346,032303010101223,1011110110000001,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
5347,032303232121011,1011110110000111,0,8.0,6.0,0.390625,-6.0,10,117,003010121232123,1
5348,032303222210103,1011110110001011,1,8.0,7.0,0.34375,-6.0,10,7,032321111030103,1
5349,032300323212111,1011110110010111,1,8.0,8.0,0.421875,-7.0,11,6,000303232112321,2
5350,032303222101210,1011110110011001,1,9.0,8.0,0.3402777777777778,-7.0,10,8,032303222101210,1
5351,032303222101210,1011110110011011,1,9.0,8.0,0.3402777777777778,-7.0,11,8,032303222101210,1
5352,032303010101223,1011110110100001,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
5353,032303232121011,1011110110100111,0,8.0,8.0,0.390625,-8.0,11,117,003010121232123,1
5354,032303232121103,1011110110101011,1,8.0,8.0,0.328125,-7.0,11,12,032212101030103,1
5355,032303232112101,1011110110110010,1,8.0,7.0,0.375,-6.0,10,17,030100121232123,1
5356,032303232112101,1011110110110011,1,8.0,8.0,0.375,-7.0,11,17,030100121232123,1
5357,032303232121011,1011110110110111,0,8.0,8.0,0.390625,-8.0,12,117,003010121232123,1
5358,032303010101223,1011110111000001,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
5359,032303232121011,1011110111000111,0,8.0,6.0,0.390625,-6.0,11,117,003010121232123,1
5360,032303222210103,1011110111001011,1,8.0,8.0,0.34375,-7.0,11,7,032321111030103,1
5361,032303221210110,1011110111001101,1,8.0,8.0,0.421875,-7.0,11,12,033032322101210,2
5362,032300323212111,1011110111010111,1,8.0,8.0,0.421875,-7.0,12,6,000303232112321,2
5363,032303222101210,1011110111011001,1,9.0,8.0,0.3402777777777778,-7.0,11,8,032303222101210,1
5364,032303010101223,1011110111100001,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
5365,032303232121011,1011110111100111,0,8.0,8.0,0.390625,-8.0,12,117,003010121232123,1
5366,032322101210103,1011110111101001,1,8.0,8.0,0.34375,-7.0,11,84,032321232110103,1
5367,032303232112101,1011110111110011,1,8.0,8.0,0.375,-7.0,12,17,030100121232123,1
5368,032303232121011,1011110111110111,0,8.0,8.0,0.390625,-8.0,13,117,003010121232123,1
5369,032321232300001,1011111000000101,0,8.0,5.0,0.40625,-5.0,8,46,033332121012123,1
5370,032321232300001,1011111000001101,0,8.0,6.0,0.40625,-6.0,9,46,033332121012123,1
5371,032321232300001,1011111000001111,0,8.0,6.0,0.40625,-6.0,10,46,033332121012123,1
5372,032303032212111,1011111000010111,1,8.0,7.0,0.4375,-6.0,10,2,000303321212321,2
5373,032321233030101,1011111000100101,1,8.0,7.0,0.390625,-6.0,9,2,030323221012123,1
5374,032321233030101,1011111000110101,1,8.0,7.0,0.390625,-6.0,10,2,030323221012123,1
5375,032303032321210,1011111001001001,0,7.0,7.0,0.3125,-7.0,9,10,032321210101210,0
5376,032303032321210,1011111001001011,0,7.0,7.0,0.3125,-7.0,10,10,032321210101210,0
5377,032303321212101,1011111001010011,1,8.0,8.0,0.390625,-7.0,10,20,030101012232123,1
5378,032303032321210,1011111001011001,0,7.0,7.0,0.3125,-7.0,10,10,032321210101210,0
5379,032321210121003,1011111001100001,0,8.0,6.0,0.34375,-6.0,9,287,033212321210103,1
5380,032321210121003,1011111001100011,0,8.0,6.0,0.34375,-6.0,10,287,033212321210103,1
5381,032321210121003,1011111001100101,0,8.0,7.0,0.34375,-7.0,10,287,033212321210103,1
5382,032321210121003,1011111001100111,0,8.0,7.0,0.34375,-7.0,11,287,033212321210103,1
5383,032303032321210,1011111001101001,0,7.0,7.0,0.3125,-7.0,10,10,032321210101210,0
5384,032303032321210,1011111001101011,0,7.0,7.0,0.3125,-7.0,11,10,032321210101210,0
5385,032303321212101,1011111001110011,1,8.0,8.0,0.390625,-7.0,11,20,030101012232123,1
5386,032303032321210,1011111001111001,0,7.0,7.0,0.3125,-7.0,11,10,032321210101210,0
5387,032321232303010,1011111010000010,0,7.0,4.0,0.3125,-4.0,8,77,030101212321210,0
5388,032321232300001,1011111010000101,0,8.0,6.0,0.40625,-6.0,9,46,033332121012123,1
5389,032321232300001,1011111010000111,0,8.0,6.0,0.40625,-6.0,10,46,033332121012123,1
5390,032321232300001,1011111010001001,0,8.0,6.0,0.40625,-6.0,9,46,033332121012123,1
5391,032321232300001,1011111010001011,0,8.0,6.0,0.40625,-6.0,10,46,033332121012123,1
5392,032321232300001,1011111010001101,0,8.0,7.0,0.40625,-7.0,10,46,033332121012123,1
5393,032321232300001,1011111010001111,0,8.0,7.0,0.40625,-7.0,11,46,033332121012123,1
5394,032321232303010,1011111010010010,0,7.0,6.0,0.3125,-6.0,9,77,030101212321210,0
5395,032321232300001,1011111010010101,0,8.0,7.0,0.40625,-7.0,10,46,033332121012123,1
5396,032321232300001,1011111010011001,0,8.0,7.0,0.40625,-7.0,10,46,033332121012123,1
5397,032321232303010,1011111010011010,0,7.0,6.0,0.3125,-6.0,10,77,030101212321210,0
5398,032321232300001,1011111010011101,0,8.0,8.0,0.40625,-8.0,11,46,033332121012123,1
5399,032321232300001,1011111010011111,0,8.0,8.0,0.40625,-8.0,12,46,033332121012123,1
5400,032303010101223,1011111010100001,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
5401,032321232303010,1011111010100010,0,7.0,4.0,0.3125,-4.0,9,77,030101212321210,0
5402,032303010101223,1011111010100011,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
5403,032321232303010,1011111010110010,0,7.0,6.0,0.3125,-6.0,10,77,030101212321210,0
5404,032321232300001,1011111010111001,0,8.0,7.0,0.40625,-7.0,11,46,033332121012123,1
5405,032321232303010,1011111010111010,0,7.0,6.0,0.3125,-6.0,11,77,030101212321210,0
5406,032321232300001,1011111010111101,0,8.0,8.0,0.40625,-8.0,12,46,033332121012123,1
5407,032321232300001,1011111010111111,0,8.0,8.0,0.40625,-8.0,13,46,033332121012123,1
5408,032321232300001,1011111011000101,0,8.0,6.0,0.40625,-6.0,10,46,033332121012123,1
5409,032303032321210,1011111011001001,0,7.0,7.0,0.3125,-7.0,10,10,032321210101210,0
5410,032303032321210,1011111011001011,0,7.0,7.0,0.3125,-7.0,11,10,032321210101210,0
5411,032321232300001,1011111011010101,0,8.0,7.0,0.40625,-7.0,11,46,033332121012123,1
5412,032321232300001,1011111011011101,0,8.0,8.0,0.40625,-8.0,12,46,033332121012123,1
5413,032321232300001,1011111011011111,0,8.0,8.0,0.40625,-8.0,13,46,033332121012123,1
5414,032303032321210,1011111011101001,0,7.0,7.0,0.3125,-7.0,11,10,032321210101210,0
5415,032303032321210,1011111011101011,0,7.0,7.0,0.3125,-7.0,12,10,032321210101210,0
5416,032303232111110,1011111100010001,0,8.0,5.0,0.4375,-5.0,9,137,033333212101210,1
5417,032303232111110,1011111100010101,0,8.0,6.0,0.4375,-6.0,10,137,033333212101210,1
5418,032303232111110,1011111100011101,0,8.0,7.0,0.4375,-7.0,11,137,033333212101210,1
5419,032303232111110,1011111100011111,0,8.0,7.0,0.4375,-7.0,12,137,033333212101210,1
5420,032303232121011,1011111100100101,0,8.0,7.0,0.390625,-7.0,10,117,003010121232123,1
5421,032303232121011,1011111100100111,0,8.0,8.0,0.390625,-8.0,11,117,003010121232123,1
5422,032303232121103,1011111100101011,1,8.0,8.0,0.328125,-7.0,11,12,032212101030103,1
5423,032303232111110,1011111100110001,0,8.0,6.0,0.4375,-6.0,10,137,033333212101210,1
5424,032303232112101,1011111100110010,1,8.0,7.0,0.375,-6.0,10,17,030100121232123,1
5425,032303232112101,1011111100110011,1,8.0,8.0,0.375,-7.0,11,17,030100121232123,1
5426,032303232121011,1011111100110111,0,8.0,8.0,0.390625,-8.0,12,117,003010121232123,1
5427,032303232111110,1011111100111101,0,8.0,8.0,0.4375,-8.0,12,137,033333212101210,1
5428,032321210121003,1011111101100001,0,8.0,6.0,0.34375,-6.0,10,287,033212321210103,1
5429,032303232121011,1011111101100111,0,8.0,8.0,0.390625,-8.0,12,117,003010121232123,1
5430,032303232121011,1011111101110111,0,8.0,8.0,0.390625,-8.0,13,117,003010121232123,1
5431,032303232111110,1011111101111101,0,8.0,8.0,0.4375,-8.0,13,137,033333212101210,1
5432,032321232121000,1011111110000011,0,8.0,6.0,0.359375,-6.0,10,184,000323212321210,1
5433,032321232300001,1011111110000101,0,8.0,6.0,0.40625,-6.0,10,46,033332121012123,1
5434,032321232300001,1011111110001101,0,8.0,7.0,0.40625,-7.0,11,46,033332121012123,1
5435,032321232300001,1011111110001111,0,8.0,7.0,0.40625,-7.0,12,46,033332121012123,1
5436,032321232303010,1011111110010010,0,7.0,6.0,0.3125,-6.0,10,77,030101212321210,0
5437,032321232300001,1011111110010101,0,8.0,7.0,0.40625,-7.0,11,46,033332121012123,1
5438,032321232303010,1011111110011010,0,7.0,6.0,0.3125,-6.0,11,77,030101212321210,0
5439,032321232300001,1011111110011101,0,8.0,8.0,0.40625,-8.0,12,46,033332121012123,1
5440,032321232300001,1011111110011111,0,8.0,8.0,0.40625,-8.0,13,46,033332121012123,1
5441,032321232121000,1011111110100011,0,8.0,7.0,0.359375,-7.0,11,184,000323212321210,1
5442,032321232110103,1011111110101001,1,8.0,8.0,0.34375,-7.0,11,77,032322101210103,1
5443,032321232300001,1011111111010101,0,8.0,7.0,0.40625,-7.0,12,46,033332121012123,1
5444,032321232300001,1011111111011101,0,8.0,8.0,0.40625,-8.0,13,46,033332121012123,1
5445,032321232121000,1011111111100011,0,8.0,7.0,0.359375,-7.0,12,184,000323212321210,1
5446,030301012122223,1100000000001101,0,5.0,3.0,0.5625,-3.0,5,7,033332321210101,1
5447,030301012122223,1100000000001111,0,5.0,3.0,0.5625,-3.0,6,7,033332321210101,1
5448,030101212321233,1100000000010001,0,8.0,2.0,0.390625,-2.0,4,332,003230323212101,1
5449,032321210101030,1100000000010010,0,7.0,3.0,0.4017857142857143,-3.0,4,855,030101012123230,0
5450,032321210101030,1100000000010110,0,7.0,3.0,0.4017857142857143,-3.0,5,855,030101012123230,0
5451,032321210101030,1100000000011010,0,7.0,3.0,0.4017857142857143,-3.0,5,855,030101012123230,0
5452,030301012122223,1100000000011101,0,5.0,3.0,0.5625,-3.0,6,7,033332321210101,1
5453,032321210101030,1100000000011110,0,7.0,3.0,0.4017857142857143,-3.0,6,855,030101012123230,0
5454,030101212321233,1100000000110001,0,8.0,3.0,0.390625,-3.0,5,332,003230323212101,1
5455,030101212321233,1100000000110011,0,8.0,4.0,0.390625,-4.0,6,332,003230323212101,1
5456,030101212321233,1100000000110111,0,8.0,4.0,0.390625,-4.0,7,332,003230323212101,1
5457,030101212321233,1100000000111011,0,8.0,4.0,0.390625,-4.0,7,332,003230323212101,1
5458,030101212321233,1100000000111111,0,8.0,4.0,0.390625,-4.0,8,332,003230323212101,1
5459,032321210121003,1100000001000001,0,8.0,2.0,0.34375,-2.0,4,287,033212321210103,1
5460,032321210101030,1100000001000010,0,7.0,2.0,0.4017857142857143,-2.0,4,855,030101012123230,0
5461,032321210101030,1100000001010010,0,7.0,4.0,0.4017857142857143,-4.0,5,855,030101012123230,0
5462,032321210101030,1100000001010011,0,7.0,4.0,0.4017857142857143,-4.0,6,855,030101012123230,0
5463,032321210101030,1100000001010110,0,7.0,4.0,0.4017857142857143,-4.0,6,855,030101012123230,0
5464,032321210101030,1100000001010111,0,7.0,4.0,0.4017857142857143,-4.0,7,855,030101012123230,0
5465,032321210101030,1100000001011010,0,7.0,4.0,0.4017857142857143,-4.0,6,855,030101012123230,0
5466,032321210101030,1100000001011110,0,7.0,4.0,0.4017857142857143,-4.0,7,855,030101012123230,0
5467,032321210121003,1100000001100001,0,8.0,3.0,0.34375,-3.0,5,287,033212321210103,1
5468,032321210101030,1100000001100010,0,7.0,2.0,0.4017857142857143,-2.0,5,855,030101012123230,0
5469,032321210121003,1100000001100011,0,8.0,3.0,0.34375,-3.0,6,287,033212321210103,1
5470,032321210121003,1100000001100101,0,8.0,4.0,0.34375,-4.0,6,287,033212321210103,1
5471,032321210121003,1100000001100111,0,8.0,4.0,0.34375,-4.0,7,287,033212321210103,1
5472,032321210121003,1100000001101101,0,8.0,4.0,0.34375,-4.0,7,287,033212321210103,1
5473,032321210101030,1100000001110010,0,7.0,4.0,0.4017857142857143,-4.0,6,855,030101012123230,0
5474,032321210101030,1100000001110110,0,7.0,4.0,0.4017857142857143,-4.0,7,855,030101012123230,0
5475,030101212321233,1100000001111011,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
5476,030101212321233,1100000001111111,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
5477,032321111103032,1100000010001011,1,8.0,4.0,0.421875,-3.0,6,45,032321111103032,1
5478,030301012122223,1100000010001101,0,5.0,3.0,0.5625,-3.0,6,7,033332321210101,1
5479,032321210101030,1100000010010010,0,7.0,3.0,0.4017857142857143,-3.0,5,855,030101012123230,0
5480,032321212101033,1100000010010011,0,7.0,4.0,0.38392857142857145,-4.0,6,362,003232121210103,1
5481,032321210101030,1100000010011010,0,7.0,3.0,0.4017857142857143,-3.0,6,855,030101012123230,0
5482,032321212101033,1100000010011011,0,7.0,4.0,0.38392857142857145,-4.0,7,362,003232121210103,1
5483,030101222221000,1100000011000011,1,7.0,4.0,0.33035714285714285,-3.0,6,8,000322222303010,2
5484,032321210101030,1100000011010010,0,7.0,4.0,0.4017857142857143,-4.0,6,855,030101012123230,0
5485,032321210101030,1100000011010110,0,7.0,4.0,0.4017857142857143,-4.0,7,855,030101012123230,0
5486,032321210101030,1100000011011010,0,7.0,4.0,0.4017857142857143,-4.0,7,855,030101012123230,0
5487,032321210101030,1100000011011110,0,7.0,4.0,0.4017857142857143,-4.0,8,855,030101012123230,0
5488,032321210101030,1100000011110010,0,7.0,4.0,0.4017857142857143,-4.0,7,855,030101012123230,0
5489,032321210101030,1100000011110110,0,7.0,4.0,0.4017857142857143,-4.0,8,855,030101012123230,0
5490,030101212321233,1100000011111011,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
5491,032321111103032,1100000100001011,1,8.0,4.0,0.421875,-3.0,6,45,032321111103032,1
5492,030301012122223,1100000100001101,0,5.0,3.0,0.5625,-3.0,6,7,033332321210101,1
5493,030101212321233,1100000100010001,0,8.0,2.0,0.390625,-2.0,5,332,003230323212101,1
5494,032321210101030,1100000100010010,0,7.0,3.0,0.4017857142857143,-3.0,5,855,030101012123230,0
5495,032321210101030,1100000100010110,0,7.0,3.0,0.4017857142857143,-3.0,6,855,030101012123230,0
5496,032321111030103,1100000100011001,1,8.0,4.0,0.34375,-3.0,6,5,032303222210103,1
5497,032321210101030,1100000100011010,0,7.0,3.0,0.4017857142857143,-3.0,6,855,030101012123230,0
5498,032321210101030,1100000100011110,0,7.0,3.0,0.4017857142857143,-3.0,7,855,030101012123230,0
5499,030101212321233,1100000100100001,0,8.0,3.0,0.390625,-3.0,5,332,003230323212101,1
5500,032300101212123,1100000100101001,1,8.0,5.0,0.40625,-4.0,6,75,032323212110301,1
5501,030101212321233,1100000100110001,0,8.0,4.0,0.390625,-4.0,6,332,003230323212101,1
5502,030101212321233,1100000100110011,0,8.0,5.0,0.390625,-5.0,7,332,003230323212101,1
5503,030101212321233,1100000100110111,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
5504,030101212321233,1100000100111011,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
5505,032321210101030,1100000101010010,0,7.0,4.0,0.4017857142857143,-4.0,6,855,030101012123230,0
5506,032321210101030,1100000101010011,0,7.0,4.0,0.4017857142857143,-4.0,7,855,030101012123230,0
5507,032321210101030,1100000101010110,0,7.0,4.0,0.4017857142857143,-4.0,7,855,030101012123230,0
5508,032321210101030,1100000101010111,0,7.0,4.0,0.4017857142857143,-4.0,8,855,030101012123230,0
5509,032321210121003,1100000101100101,0,8.0,4.0,0.34375,-4.0,7,287,033212321210103,1
5510,030101212321233,1100000101110001,0,8.0,4.0,0.390625,-4.0,7,332,003230323212101,1
5511,030101212321233,1100000101110011,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
5512,030101212321233,1100000101110111,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
5513,030101212321233,1100000101111011,0,8.0,6.0,0.390625,-6.0,9,332,003230323212101,1
5514,030101212321233,1100000101111111,0,8.0,6.0,0.390625,-6.0,10,332,003230323212101,1
5515,032321111103032,1100000110001001,1,8.0,4.0,0.421875,-3.0,6,45,032321111103032,1
5516,032321111103032,1100000110001011,1,8.0,5.0,0.421875,-4.0,7,45,032321111103032,1
5517,032321111103032,1100000110001111,1,8.0,5.0,0.421875,-4.0,8,45,032321111103032,1
5518,032321111030103,1100000110011001,1,8.0,5.0,0.34375,-4.0,7,5,032303222210103,1
5519,032321111010332,1100000110100011,1,8.0,5.0,0.4375,-4.0,7,14,033212111103032,2
5520,032321111010332,1100000110100111,1,8.0,6.0,0.4375,-5.0,8,14,033212111103032,2
5521,032300101212123,1100000110101001,1,8.0,5.0,0.40625,-4.0,7,75,032323212110301,1
5522,030101212321233,1100000110110001,0,8.0,4.0,0.390625,-4.0,7,332,003230323212101,1
5523,030101212321233,1100000110110011,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
5524,030101212321233,1100000110111011,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
5525,032321111103032,1100000111001011,1,8.0,6.0,0.421875,-5.0,8,45,032321111103032,1
5526,032321111103032,1100000111001111,1,8.0,6.0,0.421875,-5.0,9,45,032321111103032,1
5527,032321111103032,1100000111011011,1,8.0,6.0,0.421875,-5.0,9,45,032321111103032,1
5528,032321111103032,1100000111011111,1,8.0,6.0,0.421875,-5.0,10,45,032321111103032,1
5529,032321111010332,1100000111100011,1,8.0,5.0,0.4375,-4.0,8,14,033212111103032,2
5530,032321111010332,1100000111100111,1,8.0,6.0,0.4375,-5.0,9,14,033212111103032,2
5531,030101212321233,1100000111110011,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
5532,030101212321233,1100000111111011,0,8.0,6.0,0.390625,-6.0,10,332,003230323212101,1
5533,030101212321233,1100000111111111,0,8.0,6.0,0.390625,-6.0,11,332,003230323212101,1
5534,030101012123230,1100001000001011,0,7.0,3.0,0.4017857142857143,-3.0,6,753,032321210101030,0
5535,030301012122223,1100001000001101,0,5.0,3.0,0.5625,-3.0,6,7,033332321210101,1
5536,032321210101030,1100001000010010,0,7.0,3.0,0.4017857142857143,-3.0,5,855,030101012123230,0
5537,030012121232330,1100001000010101,1,8.0,4.0,0.546875,-3.0,6,52,033232121210030,2
